custom_id,choice_id,choice,rent,norm_rent,puma,built_since_jan2010,bedrooms,hh_income,nPersons,income_norm_rent,income_bedrooms,nPerson_bedrooms
16,2,0,910.0,-0.08397510450460742,03006,0,2.0,22000.0,6,-1847.4522991013632,44000.0,12.0
16,3,0,910.0,-0.08397510450460742,03006,0,2.0,22000.0,6,-1847.4522991013632,44000.0,12.0
16,4,0,120.0,-1.6907983618089644,03006,0,1.0,22000.0,6,-37197.56395979722,22000.0,6.0
16,5,0,850.0,-0.28183171089313747,03006,0,3.0,22000.0,6,-6200.297639649024,66000.0,18.0
16,6,0,120.0,-1.6907983618089644,03006,0,1.0,22000.0,6,-37197.56395979722,22000.0,6.0
16,7,0,850.0,-0.28183171089313747,03006,0,3.0,22000.0,6,-6200.297639649024,66000.0,18.0
16,8,0,850.0,-0.28183171089313747,03006,0,3.0,22000.0,6,-6200.297639649024,66000.0,18.0
16,9,0,910.0,-0.08397510450460742,03006,0,2.0,22000.0,6,-1847.4522991013632,44000.0,12.0
17,1,1,1300.0,0.6043497399705839,02907,0,3.0,65000.0,1,39282.733098087956,195000.0,3.0
17,2,0,750.0,-0.04741416587702774,02907,0,1.0,65000.0,1,-3081.920782006803,65000.0,1.0
17,3,0,840.0,-0.2444657353213814,02907,0,2.0,65000.0,1,-15890.272795889792,130000.0,2.0
17,4,0,750.0,-0.04741416587702774,02907,0,1.0,65000.0,1,-3081.920782006803,65000.0,1.0
17,5,0,1200.0,1.1264316883600698,02907,0,1.0,65000.0,1,73218.05974340453,65000.0,1.0
17,6,0,1200.0,1.1264316883600698,02907,0,1.0,65000.0,1,73218.05974340453,65000.0,1.0
17,7,0,950.0,0.00773382739069201,02907,0,2.0,65000.0,1,502.6987803949807,130000.0,2.0
17,8,0,1200.0,1.1264316883600698,02907,0,1.0,65000.0,1,73218.05974340453,65000.0,1.0
17,9,0,950.0,0.00773382739069201,02907,0,2.0,65000.0,1,502.6987803949807,130000.0,2.0
18,1,1,1400.0,0.8012789512736331,02906,0,3.0,88000.0,3,70512.54771207971,264000.0,9.0
